"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"3659","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",9420,"Individual","Mafraq Governorate","North","Urban"
"3660","EDUCATION","01/03/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",2554,"Individual","Liwa ar Ramtha","North","Camp"
"3661","EDUCATION","01/01/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AQABAH","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","3","1703",252,"Individual","Aqaba Governorate","South","Camp"
"3662","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAAN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",9,"Individual","Maan Governorate","South","Camp"
"3663","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",523,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3664","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AQABAH","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","3","1703",1,"Individual","Aqaba Governorate","South","Urban"
"3665","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",238,"Individual","Mafraq Governorate","North","Urban"
"3666","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",512,"Individual","Amman Governorate","Center","Camp"
"3667","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",908,"Individual","Irbid Governorate","North","Camp"
"3668","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Men","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",1560,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3669","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",16,"Individual","Zarqa City","North","Camp"
"3670","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",19,"Individual","Zarqa City","North","Urban"
"3671","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",302,"Individual","Amman Governorate","Center","Urban"
"3672","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",4,"Individual","Ajlun Governorate","North","Urban"
"3673","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",338,"Individual","Zarqa City","North","Urban"
"3674","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",12617,"Individual","Irbid Governorate","North","Urban"
"3675","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",132,"Individual","Azraq Camp","North","Camp"
"3676","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",607,"Individual","Liwa ar Ramtha","North","Camp"
"3677","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",1178,"Individual","Ajlun Governorate","North","Camp"
"3678","EDUCATION","01/08/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",8202,"Individual","Zaatari Camp (all district)","North","Camp"
"3679","EDUCATION","01/05/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",27,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3680","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",120,"Individual","Azraq Camp","North","Camp"
"3681","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",85,"Individual","Irbid Governorate","North","Urban"
"3682","EDUCATION","01/07/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",275,"Individual","Amman Governorate","Center","Urban"
"3683","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Urban"
"3684","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",765,"Individual","Irbid Governorate","North","Urban"
"3685","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAAN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",15,"Individual","Maan Governorate","South","Urban"
"3686","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",20,"Individual","Liwa ar Ramtha","North","Camp"
"3687","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",605,"Individual","Liwa ar Ramtha","North","Urban"
"3688","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",30,"Individual","Liwa ar Ramtha","North","Urban"
"3689","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",7,"Individual","Amman Governorate","Center","Urban"
"3690","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","KARAK","Girls","SC Jordan","  Other  - ","Indirect appeal","UNICEF","Yes","3","1704",7,"Individual","Karak Governorate","South","Urban"
"3691","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",342,"Individual","Mafraq Governorate","North","Urban"
"3692","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",1564,"Individual","Zaatari Camp (all district)","North","Camp"
"3693","EDUCATION","01/05/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",49,"Individual","Ajlun Governorate","North","Urban"
"3694","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","KARAK","Boys","SC Jordan","  Other  - ","Indirect appeal","UNICEF","Yes","3","1704",14,"Individual","Karak Governorate","South","Camp"
"3695","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",229,"Individual","Ajlun Governorate","North","Urban"
"3696","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",350,"Individual","Zaatari Camp (all district)","North","Camp"
"3697","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",258,"Individual","Amman Governorate","Center","Urban"
"3698","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",3685,"Individual","Liwa ar Ramtha","North","Urban"
"3699","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",859,"Individual","Amman Governorate","Center","Urban"
"3700","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",8464,"Individual","Zaatari Camp (all district)","North","Camp"
"3701","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","JARASH","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1708",31,"Individual","Jarash City","North","Urban"
"3702","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",428,"Individual","Zaatari Camp (all district)","North","Camp"
"3703","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",5670,"Individual","Liwa ar Ramtha","North","Urban"
"3704","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",844,"Individual","Irbid Governorate","North","Urban"
"3705","EDUCATION","01/03/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AMMAN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","2","1705",1848,"Individual","Amman Governorate","Center","Camp"
"3706","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",128,"Individual","Azraq Camp","North","Camp"
"3707","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",203,"Individual","Ajlun Governorate","North","Urban"
"3708","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",1237,"Individual","Mafraq Governorate","North","Urban"
"3709","EDUCATION","01/05/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",49,"Individual","Ajlun Governorate","North","Camp"
"3710","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",268,"Individual","Zarqa City","North","Camp"
"3711","EDUCATION","01/03/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",1022,"Individual","Irbid Governorate","North","Urban"
"3712","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",791,"Individual","Liwa ar Ramtha","North","Urban"
"3713","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",7,"Individual","Zarqa City","North","Camp"
"3714","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",680,"Individual","Azraq Camp","North","Camp"
"3715","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",15,"Individual","Ajlun Governorate","North","Camp"
"3716","EDUCATION","01/05/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAAN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",50,"Individual","Maan Governorate","South","Camp"
"3717","EDUCATION","01/07/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",584,"Individual","Irbid Governorate","North","Camp"
"3718","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",48,"Individual","Zarqa City","North","Urban"
"3719","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",14,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3720","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Men","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",1641,"Individual","Azraq Camp","North","Camp"
"3721","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AQABAH","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","3","1703",2,"Individual","Aqaba Governorate","South","Camp"
"3722","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",520,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3723","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",369,"Individual","Ajlun Governorate","North","Urban"
"3724","EDUCATION","01/07/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1707",2,"Individual","Liwa ar Ramtha","North","Camp"
"3725","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Men","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",198,"Individual","Azraq Camp","North","Camp"
"3726","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",67,"Individual","Mafraq Governorate","North","Urban"
"3727","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",222,"Individual","Zaatari Camp (all district)","North","Camp"
"3728","EDUCATION","01/03/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",459,"Individual","Zarqa City","North","Urban"
"3729","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",9355,"Individual","Zaatari Camp (all district)","North","Camp"
"3730","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",813,"Individual","Irbid Governorate","North","Urban"
"3731","EDUCATION","01/07/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",245,"Individual","Mafraq Governorate","North","Camp"
"3732","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",21,"Individual","Zarqa City","North","Urban"
"3733","EDUCATION","01/03/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAFRAQ","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",295,"Individual","Mafraq Governorate","North","Urban"
"3734","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","JARASH","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1708",6,"Individual","Jarash City","North","Urban"
"3735","EDUCATION","01/05/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",1000,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3736","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",1666,"Individual","Zaatari Camp (all district)","North","Camp"
"3737","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","KARAK","Boys","SC Jordan","  Other  - ","Indirect appeal","UNICEF","Yes","3","1704",8,"Individual","Karak Governorate","South","Camp"
"3738","EDUCATION","01/03/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",204,"Individual","Ajlun Governorate","North","Urban"
"3739","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",4,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3740","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Men","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",1715,"Individual","Zaatari Camp (all district)","North","Camp"
"3741","EDUCATION","01/05/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",503,"Individual","Zarqa City","North","Urban"
"3742","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",988,"Individual","Zarqa City","North","Urban"
"3743","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","IRBID","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",6,"Individual","Irbid Governorate","North","Camp"
"3744","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Men","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",1760,"Individual","Zaatari Camp (all district)","North","Camp"
"3745","EDUCATION","01/04/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",4380,"Individual","Zaatari Camp (all district)","North","Camp"
"3746","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",361,"Individual","Azraq Camp","North","Camp"
"3747","EDUCATION","01/06/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",816,"Individual","Zaatari Camp (all district)","North","Camp"
"3748","EDUCATION","01/08/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","1","1712",1072,"Individual","Emirati Jordanian Camp (EJC)","North","Camp"
"3749","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Women","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",521,"Individual","Azraq Camp","North","Camp"
"3750","EDUCATION","01/12/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",170,"Individual","Azraq Camp","North","Camp"
"3751","EDUCATION","01/02/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",276,"Individual","Ajlun Governorate","North","Camp"
"3752","EDUCATION","01/11/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","AJLOUN","Girls","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",4,"Individual","Ajlun Governorate","North","Urban"
"3753","EDUCATION","01/10/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Boys","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",5414,"Individual","Zarqa City","North","Camp"
"3754","EDUCATION","01/01/2015","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","MAAN","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","Yes","3","1709",25,"Individual","Maan Governorate","South","Urban"
"3755","EDUCATION","01/07/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","ZARQA","Women","SC Jordan","   Urban areas - ","Indirect appeal","UNICEF","No","1","1712",42,"Individual","Zarqa City","North","Urban"
"3756","EDUCATION","01/09/2014","1. Access to appropriate opportunities","1. Benefit from formal educ (prim & sec)","# provided with information relevant for education and assisted with referral services","Camps","Girls","SC Jordan","Camp    - ","Indirect appeal","UNICEF","No","5","2",2457,"Individual","Zaatari Camp (all district)","North","Camp"
