"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"5530","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",1507,"Individual","Azraq Camp","North","Camp"
"5531","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1520,"Individual","Zaatari District 7","North","Camp"
"5532","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"5533","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"5534","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"5535","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",262,"Individual","King Abdullah Park Refugee Center","North","Camp"
"5536","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"5537","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",129,"Individual","Cyber City Refugee Center","North","Camp"
"5538","WASH","01/04/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",26300,"Individual","Zaatari Camp (all district)","North","Camp"
"5539","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"5540","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2119,"Individual","Zaatari District 7","North","Camp"
"5541","WASH","01/07/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",2336,"Individual","Azraq Camp","North","Camp"
"5542","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1579,"Individual","Zaatari District 6","North","Camp"
"5543","WASH","01/01/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"5544","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1773,"Individual","Zaatari District 7","North","Camp"
"5545","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",104,"Individual","Cyber City Refugee Center","North","Camp"
"5546","WASH","01/07/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",3016,"Individual","Azraq Camp","North","Camp"
"5547","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",258,"Individual","King Abdullah Park Refugee Center","North","Camp"
"5548","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"5549","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Indirect appeal","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"5550","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Indirect appeal","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"5551","WASH","01/02/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","IRBID","Girls","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","1","1707",131,"Individual","Cyber City Refugee Center","North","Camp"
"5552","WASH","01/09/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2201,"Individual","Zaatari District 6","North","Camp"
"5553","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1799,"Individual","Zaatari District 8","North","Camp"
"5554","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",2508,"Individual","Zaatari District 8","North","Camp"
"5555","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","5","2",1771,"Individual","Azraq Camp","North","Camp"
"5556","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","ZARQA","Boys","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1330,"Individual","Zarqa Governorate","North","Camp"
"5557","WASH","01/05/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Men","ACTED","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"5558","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","ZARQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1265,"Individual","Zarqa Governorate","North","Urban"
"5559","WASH","01/10/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","Camps","Women","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",1842,"Individual","Zaatari District 6","North","Camp"
"5560","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","BALQA","Women","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",1.265,"Individual","Al Balqa Governorate","Center","Urban"
"5923","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",45,"Individual","Liwa Bani Ubayid","North","Urban"
"5924","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",3750,"Individual","Liwa ar Ramtha","North","Urban"
"5925","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","No","2","1702",235,"Individual","Al Balqa Governorate","Center","Urban"
"5926","WASH","01/08/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",9,"Individual","Liwa Bani Ubayid","North","Urban"
"5927","WASH","01/07/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",20,"Individual","Liwa Bani Ubayid","North","Urban"
"5928","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",4375,"Individual","Irbid Governorate","North","Urban"
"5929","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,246,"Individual","Liwa al Hashimiyyah",,"Urban"
"5930","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","JARASH","Men","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1708",22,"Individual","Jarash Governorate","North","Urban"
"5931","WASH","01/05/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",766,"Individual","Zarqa City","North","Urban"
"5932","WASH","01/01/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",21875,"Individual","Liwa ar Ramtha","North","Urban"
"5933","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",678,"Individual","Zarqa City","North","Urban"
"5934","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",52,"Individual","Liwa Bani Ubayid","North","Urban"
"5935","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Men","ACTED","Camp  Urban areas - ","Direct appeal","None","Yes","1","1711",34,"Individual","Mafraq Governorate","North","Urban"
"5936","WASH","01/09/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",26,"Individual","Liwa Bani Ubayid","North","Urban"
"5937","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AJLOUN","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",42,"Individual","Ajlun Governorate","North","Urban"
"5938","WASH","01/10/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","ZARQA","Men","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1712",40,"Individual","Zarqa Governorate","North","Urban"
"5939","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water",,"Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,260,"Individual","Liwa al Hashimiyyah",,"Urban"
"5940","WASH","01/06/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","AMMAN","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",470,"Individual","Amman Governorate","Center","Urban"
"5941","WASH","01/03/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",7,"Individual","Irbid Governorate","North","Urban"
"5942","WASH","01/02/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",46,"Individual","Irbid Governorate","North","Urban"
"5943","WASH","01/03/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","MAFRAQ","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",207,"Individual","Mafraq Governorate","North","Urban"
"5944","WASH","01/04/2014","1. Water Access","3. Access to safe water in host communities","# having improved access to safe water","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",5,"Individual","Liwa Bani Ubayid","North","Urban"
"6679","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","ZARQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1105,"Individual","Zarqa Governorate","North","Urban"
"6680","WASH","01/03/2014","1. Water Access","1. Access to safe water in Camps","# with access to potable water in camps as per the agreed minimum standards.","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",1.105,"Individual","Al Balqa Governorate","Center","Urban"
"6838","WASH","01/02/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to safe water in schools and in the host communities.","MAFRAQ","Girls","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1711",51,"Individual","Mafraq Governorate","North","other Affected"
"6839","WASH","01/05/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","ZARQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",2212,"Individuals","Zarqa Governorate","North","Urban"
"6840","WASH","01/05/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",62,"Individuals","Al Balqa Governorate","Center","Urban"
"6841","WASH","01/06/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","ZARQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",616,"Individuals","Zarqa Governorate","North","Urban"
"6842","WASH","01/05/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","No","2","1702",2274,"Individuals","Al Balqa Governorate","Center","Urban"
"6843","WASH","01/04/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",707,"Individuals","Al Balqa Governorate","Center","Urban"
"6844","WASH","01/04/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","ZARQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1278,"Individuals","Zarqa Governorate","North","Urban"
"6845","WASH","01/12/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","Camps","Men","OXFAM","Camp    - ","Appeal outside of RRP6","None","No","5","2",6,"Individuals","Zaatari District 8","North","Urban"
"6846","WASH","01/04/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",522,"Individuals","Al Balqa Governorate","Center","Urban"
"6847","WASH","01/06/2014","1. Water Access","4. Improvement/extension/rehabilitation","# benefiting from improved access to water in schools and in the host communities","BALQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","2","1702",235,"Individuals","Al Balqa Governorate","Center","Urban"
"12317","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1702",2637,"Individual","Al Balqa Governorate","Center","Urban"
"12318","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",52,"Individual","Mafraq Governorate","North","Urban"
"12319","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",21,"Individual","Zarqa Governorate","North","Urban"
"12320","WASH","01/01/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Men","Caritas","   Urban areas - ","Direct appeal","None","Yes","2","1702",191,"Individual","Al Balqa Governorate","Center","Urban"
"12321","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities",,"Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,23,"Individual","Liwa al Hashimiyyah",,"Urban"
"12322","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",1292,"Individual","Zarqa Governorate","North","Urban"
"12323","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",88,"Individual","Mafraq City","North","Urban"
"12324","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",44,"Individual","Mafraq Governorate","North","Urban"
"12325","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",91,"Individual","Jarash Governorate","North","Urban"
"12326","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",140,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Urban"
"12327","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",355,"Individual","Irbid Governorate","North","Urban"
"12328","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",42,"Individual","Mafraq Governorate","North","Urban"
"12329","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1711",220,"Individual","Mafraq Governorate","North","Urban"
"12330","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",67,"Individual","Liwa Bani Ubayid","North","Urban"
"12331","WASH","01/11/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",299,"Individual","Irbid Governorate","North","Urban"
"12332","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","ZARQA","Men","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1712",12,"Individual","Zarqa City","North","Urban"
"12333","WASH","01/08/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",4,"Individual","Liwa Bani Ubayid","North","Urban"
"12334","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1702",93,"Individual","Al Balqa Governorate","Center","Urban"
"12335","WASH","01/06/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AMMAN","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",76,"Individual","Amman Governorate","Center","Urban"
"12336","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",54,"Individual","Liwa Bani Ubayid","North","Urban"
"12337","WASH","01/05/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",501,"Individual","Liwa ar Ramtha","North","Urban"
"12338","WASH","01/07/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","BALQA","Men","OXFAM","   Urban areas - ","Appeal outside of RRP6","None","No","2","1702",14,"Individual","Al Balqa Governorate","Center","Urban"
"12339","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","JARASH","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1708",29,"Individual","Jarash Governorate","North","Urban"
"12340","WASH","01/03/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities",,"Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,16,"Individual","Liwa al Hashimiyyah",,"Urban"
"12341","WASH","01/09/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACF","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",34,"Individual","Liwa Bani Ubayid","North","Urban"
"12342","WASH","01/12/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","AJLOUN","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1701",57,"Individual","Ajlun Governorate","North","Urban"
"12343","WASH","01/10/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","IRBID","Men","ACTED"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",4,"Individual","Irbid Governorate","North","Urban"
"12344","WASH","01/04/2014","3. Hygiene Promotion & Hygiene Products Deliv","2. Hygiene & water conservation awareness","# reached through hygiene messages and demonstrate knowledge of key hygiene practices in host communities","MAFRAQ","Men","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1711",7,"Individual","Mafraq Governorate","North","Urban"
"13311","WASH","01/07/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",994,"Individual","Liwa Bani Ubayid","North","other Affected"
"13312","WASH","01/06/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","MAFRAQ","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",192,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Urban"
"13313","WASH","01/05/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","ZARQA","Men","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",30,"Individual","Zarqa Governorate","North","other Affected"
"13314","WASH","01/07/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","MAFRAQ","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1711",780,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","other Affected"
"13315","WASH","01/05/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","ZARQA","Women","WVI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",36,"Individual","Zarqa Governorate","North","Urban"
"13316","WASH","01/07/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","IRBID","Girls","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",4772,"Individual","Liwa Qasabat Irbid","North","other Affected"
"13317","WASH","01/07/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","IRBID","Women","RI","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1707",364,"Individual","Liwa Qasabat Irbid","North","Urban"
"13318","WASH","01/02/2014","2. Sanitation / Protection from the spread of","5.  Improvement/extension/rehabilitation","# benefiting from improvements/extension/rehabilitation of waste water systems in the areas affected by refugee influx.","IRBID","Women","IRD"," Informal Tented SettlementOtherUrban areas - ","Indirect appeal","UNHCR","Yes","1","1707",25000,"Individual","Liwa ar Ramtha","North","Urban"
