"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"37796","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1623,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37797","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2599,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Host Community"
"37798","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2115,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37799","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1549,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37800","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2391,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Host Community"
"37801","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1623,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37802","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2216,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37803","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2375,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Girls","Host Community"
"37804","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1549,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37805","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2490,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Host Community"
"37806","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1629,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37807","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2473,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Boys","Host Community"
"37808","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1629,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37809","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2223,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","JARASH","Men","Host Community"
"37810","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",64,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37811","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",76,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37812","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",72,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37813","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",72,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37814","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",73,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37815","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",74,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37816","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",73,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37817","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",72,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37818","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",71,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37819","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",67,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37820","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",78,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37821","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",66,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37822","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",74,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37823","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",73,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37824","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",77,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37825","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",75,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37826","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",65,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37827","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",76,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37828","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",74,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37829","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",76,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37830","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",71,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37831","# of SYRIAN_WOMEN_IN_CAMPS receiving food assistance","# women",74,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Women","Camp"
"37832","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",72,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37833","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",65,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37834","# of SYRIAN_BOYS_IN_CAMPS receiving food assistance","# boys",76,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Boys","Camp"
"37835","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",66,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37836","# of SYRIAN_GIRLS_IN_CAMPS  receiving food assistance","# girls",74,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Girls","Camp"
"37837","# of SYRIAN_MEN_IN_CAMPS receiving food assistance","# men",65,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","IRBID","Men","Camp"
"37838","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20494,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37839","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12562,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37840","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19523,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37841","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12484,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37842","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19582,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37843","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12484,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37844","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16497,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37845","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19691,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37846","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19501,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37847","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20772,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37848","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16719,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37849","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20643,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37850","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16577,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37851","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19568,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37852","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19568,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37853","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12441,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37854","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20657,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37855","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16616,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37856","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20643,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37857","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20571,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37858","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12493,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37859","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",20595,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Boys","Host Community"
"37860","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16558,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37861","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12455,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37862","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16627,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37863","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",12394,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37864","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",16616,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Men","Host Community"
"37865","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",19427,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","MAFRAQ","Girls","Host Community"
"37866","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1860,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37867","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3581,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37868","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2703,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37869","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",3039,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37870","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2542,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37871","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3686,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37872","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1755,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37873","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1755,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37874","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3478,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37875","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2658,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37876","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2581,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37877","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",3065,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37878","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1770,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37879","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",3130,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37880","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3507,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37881","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2993,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37882","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3641,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37883","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",3182,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37884","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",3039,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37885","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1838,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37886","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",3221,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Girls","Host Community"
"37887","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3425,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37888","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2735,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37889","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2603,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37890","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",3478,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Boys","Host Community"
"37891","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2581,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37892","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1729,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37893","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1807,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","North","FOOD","AJLOUN","Men","Host Community"
"37894","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2749,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Girls","Host Community"
"37895","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1960,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37896","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2343,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37897","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2312,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37898","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2872,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Boys","Host Community"
"37899","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2703,"WFP","01/03/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Girls","Host Community"
"37900","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2911,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Boys","Host Community"
"37901","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1949,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37902","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2324,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37903","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2727,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Girls","Host Community"
"37904","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1976,"WFP","01/01/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37905","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2852,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Boys","Host Community"
"37906","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2296,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37907","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2694,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Girls","Host Community"
"37908","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2304,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37909","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2852,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Boys","Host Community"
"37910","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2862,"WFP","01/04/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Boys","Host Community"
"37911","# of WOMEN_IN_HOST_COMMUNITY receiving food assistance","# women",2296,"WFP","01/06/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37912","#  of MEN_IN_HOST_COMMUNITYreceiving food assistance","# men",1936,"WFP","01/05/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Men","Host Community"
"37913","# of BOYS_IN_HOST_COMMUNITY receiving food assistance","# boys",2887,"WFP","01/02/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Boys","Host Community"
"37914","# of GIRLS_IN_HOST_COMMUNITY receiving food assistance","# girls",2712,"WFP","01/07/2016","Indirect Implementation","None - Fund direct from Donors","Yes","[REF 1.1.1]Food Assistance","Central","FOOD","MADABA","Girls","Host Community"
