"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"828","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","TDH","  Other  - ","Direct appeal","None","Yes","1","1707",3,"Individual","Liwa ar Ramtha","North","Camp"
"829","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","TDH","  Other  - ","Direct appeal","None","Yes","1","1707",7,"Individual","Liwa ar Ramtha","North","Camp"
"830","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa al Mazar ash Shamali","North","Camp"
"831","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",1,"Individual","Azraq Camp Village 3","North","Camp"
"832","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",6,"Individual","Liwa ar Ramtha","North","Camp"
"833","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services",,"Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,28,"Individual","Liwa Qasabat az Zarqa",,"Camp"
"834","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",3,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Camp"
"835","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa ar Ramtha","North","Camp"
"836","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services",,"Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,3,"Individual","Liwa Qasabat az Zarqa",,"Urban"
"837","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","UNHCR"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",58,"Individual","Irbid Governorate","North","Camp"
"838","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",14,"Individual","Liwa Qasabat al Mafraq","North","Camp"
"839","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",5,"Individual","Liwa Qasabat al Mafraq","North","Camp"
"840","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",11,"Individual","Zaatari Camp (all district)","North","Camp"
"841","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Qasabat Irbid","North","Urban"
"842","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",13,"Individual","Liwa Qasabat al Mafraq","North","Camp"
"843","PROTECTION","01/12/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa al Mazar ash Shamali","North","Camp"
"844","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","TDH","   Urban areas - ","Direct appeal","None","Yes","1","1711",5,"Individual","Mafraq City","North","Camp"
"845","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",48,"Individual","Liwa Qasabat Irbid","North","Camp"
"846","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services",,"Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,12,"Individual","Liwa Qasabat az Zarqa",,"Urban"
"847","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","JARASH","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1708",1,"Individual","Liwa Qasabat Jarash","North","Camp"
"848","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",2,"Individual","Liwa ar Ruwayshid","North","Camp"
"849","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",1,"Individual","Liwa Qasabat al Mafraq","North","Urban"
"850","PROTECTION","01/12/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",1,"Individual","Azraq Camp Village 3","North","Camp"
"851","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","TDH","  Other  - ","Direct appeal","None","Yes","1","1707",2,"Individual","Liwa ar Ramtha","North","Camp"
"852","PROTECTION","01/03/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","AMMAN","Boys","UNHCR","   Urban areas - ","Direct appeal","None","Yes","2","1705",12,"Individual","Amman Governorate","Center","Camp"
"853","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","UNHCR"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",25,"Individual","Irbid Governorate","North","Camp"
"854","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Bani Kinanah","North","Camp"
"855","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",5,"Individual","Liwa Bani Kinanah","North","Camp"
"856","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",2,"Individual","Liwa al Badiyah ash Shamaliyah","North","Urban"
"857","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",8,"Individual","Liwa Qasabat Irbid","North","Camp"
"858","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","UNHCR"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",4,"Individual","Irbid Governorate","North","Camp"
"859","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",7,"Individual","Liwa al Badiyah ash Shamaliyah","North","Urban"
"860","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",12,"Individual","Liwa al Badiyah ash Shamaliyah","North","Urban"
"861","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",1,"Individual","Liwa Qasabat al Mafraq","North","Camp"
"862","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","AMMAN","Boys","UNHCR","   Urban areas - ","Direct appeal","None","Yes","2","1705",13,"Individual","Amman Governorate","Center","Camp"
"863","PROTECTION","01/03/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",1,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Camp"
"864","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","UNHCR","Camp    - ","Direct appeal","None","Yes","5","2",1,"Individual","Azraq Camp","North","Camp"
"865","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",2,"Individual","Liwa Qasabat al Mafraq","North","Camp"
"866","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","UNHCR"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",34,"Individual","Irbid Governorate","North","Camp"
"867","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services",,"Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,4,"Individual","Liwa Qasabat az Zarqa",,"Urban"
"868","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services",,"Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,7,"Individual","Liwa Qasabat az Zarqa",,"Camp"
"869","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","JARASH","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1708",7,"Individual","Liwa Qasabat Jarash","North","Camp"
"870","PROTECTION","01/03/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","UNHCR"," Informal Tented SettlementOtherUrban areas - ","Direct appeal","None","Yes","1","1707",10,"Individual","Irbid Governorate","North","Camp"
"871","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",15,"Individual","Liwa Bani Kinanah","North","Camp"
"872","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa ar Ramtha","North","Urban"
"873","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",11,"Individual","Liwa ar Ramtha","North","Camp"
"874","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",2,"Individual","Zaatari Camp (all district)","North","Camp"
"875","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",4,"Individual","Liwa Qasabat Irbid","North","Urban"
"876","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",1,"Individual","Azraq Camp Village 3","North","Camp"
"877","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",3,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Camp"
"878","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Boys","UNHCR","Camp    - ","Direct appeal","None","Yes","5","2",2,"Individual","Zaatari Camp (all district)","North","Camp"
"879","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",1,"Individual","Liwa al Badiyah ash Shamaliyah al Gharbiyah","North","Camp"
"880","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",1,"Individual","Liwa ar Ruwayshid","North","Camp"
"881","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",1,"Individual","Azraq Camp Village 3","North","Camp"
"882","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",1,"Individual","Liwa al Badiyah ash Shamaliyah","North","Urban"
"883","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","MAFRAQ","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",3,"Individual","Liwa al Badiyah ash Shamaliyah","North","Camp"
"884","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services",,"Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,4,"Individual","Liwa Qasabat az Zarqa",,"Camp"
"885","PROTECTION","01/03/2014","4. Child Protection","4. Quality of multi-sector response services","# in child labour provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",3,"Individual","Liwa ar Ramtha","North","Camp"
"886","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",30,"Individual","Zaatari District 4","North","Camp"
"887","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",2,"Individual","Zaatari Camp (all district)","North","Camp"
"888","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",40,"Individual","Zaatari District 4","North","Camp"
"889","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",7,"Individual","Liwa ar Ramtha","North","Urban"
"890","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","IRC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",3,"Individual","Zaatari Camp (all district)","North","Camp"
"891","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",30,"Individual","Zaatari District 4","North","Camp"
"892","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",40,"Individual","Zaatari District 4","North","Camp"
"893","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",20,"Individual","Zaatari District 4","North","Camp"
"894","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","IMC","Camp    - ","Indirect appeal","UNICEF","Yes","5","2",2,"Individual","Azraq Camp Village 3","North","Camp"
"895","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","IRC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",2,"Individual","Zaatari Camp (all district)","North","Camp"
"896","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",40,"Individual","Zaatari District 4","North","Camp"
"897","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","Camps","Girls","Questcope","Camp    - ","Direct appeal","None","Yes","5","2",40,"Individual","Zaatari District 4","North","Camp"
"898","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",6,"Individual","Liwa Qasabat Irbid","North","Camp"
"899","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Qasabat Irbid","North","Camp"
"900","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",3,"Individual","Liwa Qasabat Irbid","North","Camp"
"901","PROTECTION","01/12/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",9,"Individual","Liwa Qasabat Irbid","North","Camp"
"902","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",3,"Individual","Liwa Qasabat Irbid","North","Camp"
"903","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",8,"Individual","Liwa Qasabat Irbid","North","Camp"
"904","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services",,"Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes",,,2,"Individual","Liwa Qasabat az Zarqa",,"Camp"
"905","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Qasabat Irbid","North","Camp"
"906","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# in conflict with the law  provided with multi-sectoral services","IRBID","Boys","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",5,"Individual","Liwa Qasabat Irbid","North","Camp"
"907","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","AMMAN","Girls","UNHCR","   Urban areas - ","Direct appeal","None","Yes","2","1705",3,"Individual","Amman Governorate","Center","Urban"
"908","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa al Kurah","North","Urban"
"909","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",4,"Individual","Liwa al Badiyah ash Shamaliyah","North","Urban"
"910","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","Camps","Girls","UNHCR","Camp    - ","Direct appeal","None","Yes","5","2",11,"Individual","Zaatari Camp (all district)","North","Camp"
"911","PROTECTION","01/03/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",3,"Individual","Liwa Bani Kinanah","North","Urban"
"912","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Bani Ubayid","North","Urban"
"913","PROTECTION","01/06/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",2,"Individual","Liwa al Kurah","North","Urban"
"914","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Qasabat Irbid","North","Urban"
"915","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","Camps","Girls","UNHCR","Camp    - ","Direct appeal","None","Yes","5","2",42,"Individual","Zaatari Camp (all district)","North","Camp"
"916","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","Camps","Girls","UNHCR","Camp    - ","Direct appeal","None","Yes","5","2",55,"Individual","Azraq Camp","North","Camp"
"917","PROTECTION","01/12/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",2,"Individual","Liwa al Badiyah ash Shamaliyah","North","Urban"
"918","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa al Kurah","North","Urban"
"919","PROTECTION","01/10/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",1,"Individual","Liwa Bani Kinanah","North","Urban"
"920","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","Camps","Girls","UNHCR","Camp    - ","Direct appeal","None","Yes","5","2",11,"Individual","Zaatari Camp (all district)","North","Camp"
"921","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","AMMAN","Girls","UNHCR","   Urban areas - ","Direct appeal","None","Yes","2","1705",19,"Individual","Amman Governorate","Center","Urban"
"922","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","Camps","Girls","IRC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",15,"Individual","Azraq Camp","North","Camp"
"923","PROTECTION","01/07/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",14,"Individual","Liwa Qasabat al Mafraq","North","Urban"
"924","PROTECTION","01/09/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","JARASH","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1708",5,"Individual","Liwa Qasabat Jarash","North","Urban"
"925","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",3,"Individual","Liwa Qasabat Irbid","North","Urban"
"926","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","IRBID","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1707",2,"Individual","Liwa Qasabat Irbid","North","Urban"
"927","PROTECTION","01/11/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","AJLOUN","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1701",2,"Individual","Liwa Qasabat Ajlun","North","Urban"
"928","PROTECTION","01/04/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","AMMAN","Girls","UNHCR","   Urban areas - ","Direct appeal","None","Yes","2","1705",10,"Individual","Amman Governorate","Center","Urban"
"929","PROTECTION","01/05/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","AMMAN","Girls","JRF","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1705",5,"Individual","Amman Governorate","Center","Urban"
"930","PROTECTION","01/12/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","MAFRAQ","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1711",2,"Individual","Liwa Qasabat al Mafraq","North","Urban"
"931","PROTECTION","01/08/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","Camps","Girls","IRC","Camp    - ","Indirect appeal","UNHCR-UNICEF","Yes","5","2",8,"Individual","Zaatari Camp (all district)","North","Camp"
"932","PROTECTION","01/02/2014","4. Child Protection","4. Quality of multi-sector response services","# of  SC provided with multi-sectoral services","AJLOUN","Girls","IMC","   Urban areas - ","Indirect appeal","UNHCR-UNICEF","Yes","1","1701",2,"Individual","Liwa Qasabat Ajlun","North","Urban"
