"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"10311","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10312","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10313","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10314","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10315","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10316","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10317","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10318","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10319","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10320","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",22,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10321","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",8,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10322","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10323","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10324","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10325","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10326","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10327","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10328","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10329","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10330","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10331","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10332","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10333","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10334","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10335","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10336","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",11,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Camp"
"10337","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10338","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10339","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10340","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Host Community"
"10341","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10342","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10343","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Host Community"
"10344","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Urban"
"10345","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10346","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",14,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10347","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10348","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Boys","Urban"
"10349","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","ZaatariCamp","Girls","Camp"
"10350","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",39,"MADRASATI ","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Urban"
"10351","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",40,"MADRASATI ","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Host Community"
"10352","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",35,"MADRASATI ","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Urban"
"10353","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",23,"MADRASATI ","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Host Community"
"10354","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",25,"MADRASATI ","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Host Community"
"10355","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",35,"MADRASATI ","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Urban"
"10356","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",15,"MADRASATI ","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Urban"
"10357","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",20,"MADRASATI ","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Host Community"
"10358","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",20,"MADRASATI ","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Host Community"
"10359","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",37,"MADRASATI ","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Boys","Urban"
"10360","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",15,"MADRASATI ","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Urban"
"10361","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",40,"MADRASATI ","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Host Community"
"10362","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",15,"MADRASATI ","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Urban"
"10363","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",40,"MADRASATI ","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Host Community"
"10364","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",15,"MADRASATI ","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Urban"
"10365","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",40,"MADRASATI ","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Host Community"
"10366","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10367","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",9,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10368","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10369","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10370","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10371","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10372","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10373","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10374","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",285,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10375","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10376","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10377","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10378","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10379","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10380","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10381","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10382","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10383","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10384","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10385","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10386","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",294,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10387","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10388","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10389","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10390","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10391","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10392","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10393","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10394","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10395","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10396","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10397","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10398","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10399","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10400","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10401","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10402","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10403","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Urban"
"10404","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/12/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10405","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10406","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10407","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10408","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Camp"
"10409","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Urban"
"10410","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10411","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",34,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Host Community"
"10412","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/11/2015","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Girls","Camp"
"10413","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","ZARQA","Boys","Host Community"
"10414","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/12/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Girls","Host Community"
"10415","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",50,"WVI","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Boys","Urban"
"10416","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/12/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Boys","Camp"
"10417","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/12/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Girls","Camp"
"10418","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Boys","Camp"
"10419","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Girls","Camp"
"10420","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","JARASH","Girls","Camp"
