"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"40055","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",11,"IRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Men","Host Community"
"40056","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",16,"IRC","01/04/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Men","Host Community"
"40057","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",17,"IRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Men","Host Community"
"40058","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",17,"IRC","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"40059","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",11,"IRC","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Urban"
"40060","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",133,"IRC","01/07/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Women","Urban"
"40061","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",2,"IRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Girls","Host Community"
"40062","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",223,"IRC","01/05/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","MAFRAQ","Women","Urban"
"40063","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",13,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40064","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",3,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40065","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",63,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40066","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",38,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40067","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",20,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40068","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40069","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",69,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40070","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",1,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40071","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40072","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",1,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40073","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40074","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",83,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40075","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",29,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40076","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",1,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40077","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",20,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40078","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",4,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40079","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40080","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",79,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40081","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",53,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40082","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",3,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40083","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40084","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",3,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40085","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40086","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40087","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40088","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40089","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",6,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40090","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40091","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40092","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",2,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40093","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",17,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40094","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40095","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40096","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",9,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40097","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",13,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Women","Urban"
"40098","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40099","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Urban"
"40100","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Girls","Host Community"
"40101","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",4,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40102","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",3,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","BALQA","Men","Host Community"
"40103","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",24,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Urban"
"40104","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Host Community"
"40105","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Camp"
"40106","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Urban"
"40107","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Camp"
"40108","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Camp"
"40109","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Host Community"
"40110","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",69,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Urban"
"40111","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Camp"
"40112","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Camp"
"40113","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Men","Host Community"
"40114","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Camp"
"40115","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Urban"
"40116","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Camp"
"40117","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",18,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Urban"
"40118","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Men","Host Community"
"40119","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Men","Host Community"
"40120","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Urban"
"40121","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Camp"
"40122","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Urban"
"40123","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Urban"
"40124","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Camp"
"40125","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Men","Host Community"
"40126","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Host Community"
"40127","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",57,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Urban"
"40128","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Host Community"
"40129","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Girls","Host Community"
"40130","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Camp"
"40131","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Women","Urban"
"40132","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","Central","HEALTH","MADABA","Men","Host Community"
"40133","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Urban"
"40134","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",15,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Camp"
"40135","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Urban"
"40136","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",14,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Camp"
"40137","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Host Community"
"40138","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Urban"
"40139","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Urban"
"40140","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Urban"
"40141","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",1,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Camp"
"40142","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Camp"
"40143","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Men","Host Community"
"40144","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Men","Host Community"
"40145","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Men","Host Community"
"40146","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",11,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Camp"
"40147","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Men","Host Community"
"40148","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Host Community"
"40149","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Urban"
"40150","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",3,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Camp"
"40151","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",4,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Camp"
"40152","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Host Community"
"40153","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",1,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Camp"
"40154","# of antenatal care visits provided for WOMEN_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Men","Host Community"
"40155","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Host Community"
"40156","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Urban"
"40157","# of antenatal care visits provided for SYRIAN_GIRLS_IN_URBAN","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Urban"
"40158","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Urban"
"40159","# of antenatal care visits provided for GIRLS_IN_HOST_COMMUNITY","#",0,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Girls","Host Community"
"40160","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",0,"NHF-IFH","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Camp"
"40161","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",12,"NHF-IFH","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Camp"
"40162","# of antenatal care visits provided for SYRIAN_WOMEN_IN_URBAN","#",0,"NHF-IFH","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","IRBID","Women","Urban"
"40163","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",4178,"JHAS","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Women","Camp"
"40164","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",639,"JHAS","01/03/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40165","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",410,"JHAS","01/04/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40166","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",4475,"JHAS","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Women","Camp"
"40167","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",4219,"JHAS","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Women","Camp"
"40168","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",366,"JHAS","01/07/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40169","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",443,"JHAS","01/01/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40170","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",4077,"JHAS","01/05/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Women","Camp"
"40171","# of antenatal care visits provided for SYRIAN_GIRLS_IN_CAMPS","#",449,"JHAS","01/02/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40172","# of antenatal care visits provided for SYRIAN_WOMEN_IN_CAMPS","#",3798,"JHAS","01/06/2016","Direct Implementation","UNFPA","Yes","[REF1.1.3]Reproductive Health Services","North","HEALTH","ZaatariCamp","Women","Camp"
